OrderID,CustomerID,TransactionDate,Age,Gender,Region,ProductCategory,Quantity,UnitPrice,TotalSales,Segment
28777,104,2026-02-04 20:00:00,36,Female,West,Beauty,1,400.23,400.23,Casual Buyers
61745,185,2026-02-04 21:00:00,22,Female,East,Beauty,1,301.75,301.75,Loyal High-Spenders
91818,133,2026-02-04 22:00:00,68,Female,West,Electronics,2,444.43,888.86,Loyal High-Spenders
33624,154,2026-02-04 23:00:00,28,Male,South,Home,3,211.36,634.08,Loyal High-Spenders
33321,218,2026-02-05 00:00:00,29,Male,North,Beauty,2,306.11,612.22,Casual Buyers
20488,213,2026-02-05 01:00:00,27,Female,South,Electronics,3,318.71,956.1299999999999,Loyal High-Spenders
32574,244,2026-02-05 02:00:00,25,Male,South,Clothing,4,214.52,858.08,Casual Buyers
15240,125,2026-02-05 03:00:00,41,Male,West,Clothing,1,80.71,80.71,Casual Buyers
53221,235,2026-02-05 04:00:00,45,Male,East,Clothing,3,55.84,167.52,Loyal High-Spenders
20478,146,2026-02-05 05:00:00,58,Male,South,Electronics,4,18.17,72.68,Casual Buyers
65645,212,2026-02-05 06:00:00,53,Non-binary,East,Clothing,1,438.03,438.03,Loyal High-Spenders
29262,175,2026-02-05 07:00:00,54,Male,West,Beauty,3,125.87,377.61,Loyal High-Spenders
62796,171,2026-02-05 08:00:00,38,Female,East,Clothing,2,113.64,227.28,Casual Buyers
14432,188,2026-02-05 09:00:00,25,Male,West,Clothing,2,370.66,741.32,Casual Buyers
74291,145,2026-02-05 10:00:00,26,Non-binary,North,Beauty,2,166.81,333.62,Casual Buyers
89104,132,2026-02-05 11:00:00,64,Male,East,Clothing,4,257.96,1031.84,Casual Buyers
69399,100,2026-02-05 12:00:00,32,Male,East,Beauty,2,89.63,179.26,Casual Buyers
89714,246,2026-02-05 13:00:00,65,Female,North,Clothing,5,480.28,2401.3999999999996,Casual Buyers
60428,130,2026-02-05 14:00:00,63,Female,East,Beauty,1,427.27,427.27,Loyal High-Spenders
97731,241,2026-02-05 15:00:00,57,Male,North,Clothing,4,433.26,1733.04,Loyal High-Spenders
10302,152,2026-02-05 16:00:00,35,Male,South,Beauty,2,209.32,418.64,Loyal High-Spenders
92558,147,2026-02-05 17:00:00,59,Male,West,Electronics,1,383.56,383.56,Loyal High-Spenders
10055,168,2026-02-05 18:00:00,37,Male,North,Beauty,3,80.5,241.5,Loyal High-Spenders
18717,204,2026-02-05 19:00:00,23,Male,East,Clothing,2,14.22,28.44,Loyal High-Spenders
38699,189,2026-02-05 20:00:00,29,Female,North,Clothing,1,19.79,19.79,Loyal High-Spenders
83686,162,2026-02-05 21:00:00,19,Male,East,Home,5,297.43,1487.15,Casual Buyers
77661,172,2026-02-05 22:00:00,24,Male,South,Beauty,3,233.14,699.42,Loyal High-Spenders
54247,188,2026-02-05 23:00:00,33,Female,North,Electronics,5,263.83,1319.1499999999999,Casual Buyers
26748,112,2026-02-06 00:00:00,20,Non-binary,South,Beauty,1,13.66,13.66,Loyal High-Spenders
14621,172,2026-02-06 01:00:00,62,Female,West,Beauty,5,217.12,1085.6,Loyal High-Spenders
25034,176,2026-02-06 02:00:00,20,Male,East,Electronics,1,361.85,361.85,Loyal High-Spenders
15126,167,2026-02-06 03:00:00,44,Male,East,Beauty,1,226.92,226.92,Loyal High-Spenders
15122,197,2026-02-06 04:00:00,67,Female,South,Electronics,5,368.79,1843.95,Casual Buyers
28030,224,2026-02-06 05:00:00,60,Male,West,Electronics,1,124.18,124.18,Casual Buyers
92838,201,2026-02-06 06:00:00,57,Male,North,Beauty,2,408.44,816.88,Loyal High-Spenders
94717,231,2026-02-06 07:00:00,55,Female,North,Beauty,1,298.33,298.33,Loyal High-Spenders
65658,201,2026-02-06 08:00:00,50,Female,East,Clothing,4,113.27,453.08,Loyal High-Spenders
48638,118,2026-02-06 09:00:00,45,Female,South,Clothing,1,125.99,125.99,Loyal High-Spenders
77067,181,2026-02-06 10:00:00,18,Male,South,Home,4,317.73,1270.92,Loyal High-Spenders
98869,240,2026-02-06 11:00:00,25,Male,North,Home,1,416.67,416.67,Casual Buyers
44674,122,2026-02-06 12:00:00,54,Non-binary,West,Beauty,1,213.66,213.66,Loyal High-Spenders
45854,182,2026-02-06 13:00:00,49,Male,West,Electronics,5,136.57,682.8499999999999,Loyal High-Spenders
56271,208,2026-02-06 14:00:00,65,Female,North,Home,2,434.84,869.68,Loyal High-Spenders
83688,174,2026-02-06 15:00:00,60,Female,North,Beauty,2,337.94,675.88,Loyal High-Spenders
48518,228,2026-02-06 16:00:00,54,Female,South,Home,3,229.56,688.6800000000001,Loyal High-Spenders
20267,187,2026-02-06 17:00:00,21,Male,West,Electronics,5,249.07,1245.35,Casual Buyers
11062,153,2026-02-06 18:00:00,47,Male,North,Beauty,5,110.09,550.45,Loyal High-Spenders
60448,188,2026-02-06 19:00:00,23,Female,North,Electronics,2,317.13,634.26,Casual Buyers
16229,242,2026-02-06 20:00:00,63,Female,East,Beauty,5,185.78,928.9,Casual Buyers
66793,164,2026-02-06 21:00:00,36,Female,North,Home,2,497.87,995.74,Loyal High-Spenders
57915,175,2026-02-06 22:00:00,49,Male,North,Clothing,5,245.29,1226.45,Loyal High-Spenders
14632,242,2026-02-06 23:00:00,26,Male,West,Home,1,248.08,248.08,Casual Buyers
13596,248,2026-02-07 00:00:00,29,Female,South,Home,2,287.27,574.54,Loyal High-Spenders
16168,246,2026-02-07 01:00:00,28,Female,West,Clothing,2,459.21,918.42,Casual Buyers
17561,159,2026-02-07 02:00:00,63,Female,South,Clothing,4,402.4,1609.6,Casual Buyers
83794,192,2026-02-07 03:00:00,33,Male,East,Beauty,5,231.05,1155.25,Casual Buyers
92152,148,2026-02-07 04:00:00,18,Female,North,Beauty,5,362.16,1810.8000000000002,Casual Buyers
36734,134,2026-02-07 05:00:00,62,Female,East,Electronics,2,297.26,594.52,Loyal High-Spenders
16371,201,2026-02-07 06:00:00,38,Female,South,Electronics,1,251.26,251.26,Loyal High-Spenders
36069,110,2026-02-07 07:00:00,47,Male,West,Home,1,104.23,104.23,Casual Buyers
89905,198,2026-02-07 08:00:00,30,Male,West,Clothing,1,237.33,237.33,Loyal High-Spenders
22910,209,2026-02-07 09:00:00,51,Female,East,Electronics,5,130.45,652.25,Loyal High-Spenders
83479,173,2026-02-07 10:00:00,21,Male,South,Home,4,458.27,1833.08,Casual Buyers
87735,108,2026-02-07 11:00:00,45,Male,East,Clothing,2,174.35,348.7,Loyal High-Spenders
91264,102,2026-02-07 12:00:00,55,Female,East,Beauty,3,476.61,1429.83,Loyal High-Spenders
33275,184,2026-02-07 13:00:00,48,Male,North,Home,4,271.2,1084.8,Loyal High-Spenders
82274,125,2026-02-07 14:00:00,44,Female,East,Beauty,3,319.46,958.3799999999999,Casual Buyers
91449,171,2026-02-07 15:00:00,22,Male,North,Electronics,4,276.04,1104.16,Casual Buyers
70004,147,2026-02-07 16:00:00,42,Female,North,Electronics,1,73.4,73.4,Loyal High-Spenders
72981,216,2026-02-07 17:00:00,20,Non-binary,West,Clothing,5,194.15,970.75,Loyal High-Spenders
94659,111,2026-02-07 18:00:00,50,Male,North,Home,3,58.58,175.74,Casual Buyers
64553,232,2026-02-07 19:00:00,21,Male,North,Beauty,4,315.25,1261.0,Loyal High-Spenders
58447,147,2026-02-07 20:00:00,42,Male,West,Clothing,5,228.97,1144.85,Loyal High-Spenders
44529,136,2026-02-07 21:00:00,37,Male,East,Electronics,3,391.21,1173.6299999999999,Casual Buyers
85703,143,2026-02-07 22:00:00,51,Female,South,Electronics,2,118.03,236.06,Loyal High-Spenders
86090,114,2026-02-07 23:00:00,43,Female,South,Home,4,90.64,362.56,Casual Buyers
27260,142,2026-02-08 00:00:00,22,Male,South,Beauty,2,209.1,418.2,Loyal High-Spenders
13812,186,2026-02-08 01:00:00,52,Male,East,Home,1,464.03,464.03,Loyal High-Spenders
38024,169,2026-02-08 02:00:00,45,Male,North,Beauty,2,358.11,716.22,Loyal High-Spenders
68656,145,2026-02-08 03:00:00,46,Female,South,Beauty,2,215.27,430.54,Casual Buyers
37285,207,2026-02-08 04:00:00,26,Male,East,Home,4,263.46,1053.84,Casual Buyers
11605,222,2026-02-08 05:00:00,69,Female,North,Clothing,1,51.26,51.26,Casual Buyers
81158,120,2026-02-08 06:00:00,55,Female,West,Home,2,492.44,984.88,Loyal High-Spenders
82303,206,2026-02-08 07:00:00,67,Female,South,Home,5,336.54,1682.7,Loyal High-Spenders
37139,179,2026-02-08 08:00:00,23,Male,North,Electronics,3,149.85,449.54999999999995,Loyal High-Spenders
87149,146,2026-02-08 09:00:00,36,Female,South,Electronics,2,297.05,594.1,Casual Buyers
66138,216,2026-02-08 10:00:00,61,Male,South,Home,1,63.65,63.65,Loyal High-Spenders
86125,223,2026-02-08 11:00:00,28,Male,South,Home,2,483.26,966.52,Loyal High-Spenders
23918,242,2026-02-08 12:00:00,19,Female,North,Electronics,3,95.64,286.92,Casual Buyers
95655,124,2026-02-08 13:00:00,64,Female,East,Beauty,1,327.53,327.53,Casual Buyers
37446,135,2026-02-08 14:00:00,61,Male,North,Home,4,130.27,521.08,Loyal High-Spenders
23046,150,2026-02-08 15:00:00,61,Male,South,Clothing,1,361.61,361.61,Loyal High-Spenders
34818,114,2026-02-08 16:00:00,26,Male,North,Clothing,4,390.64,1562.56,Casual Buyers
14324,167,2026-02-08 17:00:00,38,Male,West,Clothing,1,339.98,339.98,Loyal High-Spenders
86323,120,2026-02-08 18:00:00,41,Male,East,Home,3,311.1,933.3000000000001,Loyal High-Spenders
19111,240,2026-02-08 19:00:00,51,Male,North,Beauty,3,447.31,1341.93,Casual Buyers
48110,118,2026-02-08 20:00:00,39,Male,West,Beauty,1,48.53,48.53,Loyal High-Spenders
26389,133,2026-02-08 21:00:00,20,Female,East,Electronics,2,172.15,344.3,Loyal High-Spenders
51427,177,2026-02-08 22:00:00,29,Female,West,Home,3,131.66,394.98,Loyal High-Spenders
89579,224,2026-02-08 23:00:00,45,Female,East,Beauty,4,494.13,1976.52,Casual Buyers
38746,216,2026-02-09 00:00:00,47,Male,North,Home,4,200.8,803.2,Loyal High-Spenders
97886,151,2026-02-09 01:00:00,43,Female,West,Electronics,5,368.98,1844.9,Loyal High-Spenders
10117,126,2026-02-09 02:00:00,65,Female,South,Electronics,4,345.52,1382.08,Loyal High-Spenders
94471,134,2026-02-09 03:00:00,38,Female,West,Electronics,5,113.92,569.6,Loyal High-Spenders
23234,235,2026-02-09 04:00:00,45,Female,East,Clothing,1,127.11,127.11,Loyal High-Spenders
63441,243,2026-02-09 05:00:00,43,Female,North,Home,1,147.83,147.83,Loyal High-Spenders
10846,205,2026-02-09 06:00:00,50,Female,East,Electronics,1,211.45,211.45,Loyal High-Spenders
20954,245,2026-02-09 07:00:00,38,Male,West,Home,2,124.82,249.64,Casual Buyers
89239,101,2026-02-09 08:00:00,52,Female,West,Clothing,2,19.63,39.26,Loyal High-Spenders
56514,176,2026-02-09 09:00:00,69,Female,South,Clothing,5,440.9,2204.5,Loyal High-Spenders
98236,231,2026-02-09 10:00:00,51,Female,North,Electronics,4,483.15,1932.6,Loyal High-Spenders
16469,189,2026-02-09 11:00:00,58,Female,North,Electronics,4,177.37,709.48,Loyal High-Spenders
40105,188,2026-02-09 12:00:00,68,Male,West,Beauty,1,175.87,175.87,Casual Buyers
52101,193,2026-02-09 13:00:00,64,Male,North,Home,3,13.47,40.410000000000004,Loyal High-Spenders
74323,106,2026-02-09 14:00:00,35,Female,South,Electronics,2,343.32,686.64,Casual Buyers
68067,194,2026-02-09 15:00:00,28,Female,East,Beauty,2,414.47,828.94,Loyal High-Spenders
59376,207,2026-02-09 16:00:00,40,Female,North,Home,1,81.84,81.84,Casual Buyers
55587,173,2026-02-09 17:00:00,65,Male,West,Electronics,2,88.24,176.48,Casual Buyers
46976,138,2026-02-09 18:00:00,39,Male,East,Beauty,1,397.14,397.14,Casual Buyers
77584,240,2026-02-09 19:00:00,34,Female,East,Beauty,5,311.98,1559.9,Casual Buyers
88477,170,2026-02-09 20:00:00,22,Female,South,Home,4,31.98,127.92,Loyal High-Spenders
52533,155,2026-02-09 21:00:00,61,Female,West,Beauty,3,315.05,945.1500000000001,Loyal High-Spenders
11828,141,2026-02-09 22:00:00,28,Male,North,Home,4,161.37,645.48,Loyal High-Spenders
11917,135,2026-02-09 23:00:00,47,Female,West,Home,4,190.68,762.72,Loyal High-Spenders
30618,183,2026-02-10 00:00:00,32,Male,East,Home,5,387.17,1935.8500000000001,Casual Buyers
42254,217,2026-02-10 01:00:00,44,Female,West,Clothing,2,407.36,814.72,Casual Buyers
57362,106,2026-02-10 02:00:00,52,Male,North,Beauty,3,206.17,618.51,Casual Buyers
30128,153,2026-02-10 03:00:00,50,Male,North,Home,2,474.1,948.2,Loyal High-Spenders
69383,228,2026-02-10 04:00:00,37,Female,South,Electronics,4,209.17,836.68,Loyal High-Spenders
75545,219,2026-02-10 05:00:00,33,Female,North,Clothing,1,388.2,388.2,Casual Buyers
92180,205,2026-02-10 06:00:00,51,Male,North,Clothing,4,247.1,988.4,Loyal High-Spenders
97958,146,2026-02-10 07:00:00,19,Female,West,Beauty,2,449.79,899.58,Casual Buyers
19865,222,2026-02-10 08:00:00,52,Male,West,Home,4,454.8,1819.2,Casual Buyers
12219,240,2026-02-10 09:00:00,57,Male,East,Beauty,1,52.83,52.83,Casual Buyers
49809,218,2026-02-10 10:00:00,45,Male,South,Clothing,5,468.88,2344.4,Casual Buyers
15287,249,2026-02-10 11:00:00,64,Male,West,Home,2,414.51,829.02,Casual Buyers
44387,217,2026-02-10 12:00:00,56,Female,North,Electronics,4,397.74,1590.96,Casual Buyers
18512,120,2026-02-10 13:00:00,23,Male,East,Home,2,108.45,216.9,Loyal High-Spenders
11342,236,2026-02-10 14:00:00,26,Female,West,Clothing,5,404.51,2022.55,Casual Buyers
73076,125,2026-02-10 15:00:00,37,Female,South,Electronics,4,426.57,1706.28,Casual Buyers
29216,108,2026-02-10 16:00:00,18,Male,South,Home,4,151.68,606.72,Loyal High-Spenders
89767,114,2026-02-10 17:00:00,25,Female,East,Electronics,2,476.61,953.22,Casual Buyers
36614,109,2026-02-10 18:00:00,40,Male,East,Electronics,2,34.43,68.86,Loyal High-Spenders
46258,221,2026-02-10 19:00:00,20,Female,East,Clothing,1,83.46,83.46,Loyal High-Spenders
52078,220,2026-02-10 20:00:00,21,Male,East,Electronics,5,273.41,1367.0500000000002,Loyal High-Spenders
93524,224,2026-02-10 21:00:00,42,Male,East,Beauty,1,292.14,292.14,Casual Buyers
22219,171,2026-02-10 22:00:00,64,Male,North,Clothing,4,326.12,1304.48,Casual Buyers
10235,148,2026-02-10 23:00:00,55,Male,North,Beauty,2,18.31,36.62,Casual Buyers
52929,190,2026-02-11 00:00:00,32,Male,West,Electronics,4,480.58,1922.32,Loyal High-Spenders
77444,136,2026-02-11 01:00:00,38,Female,South,Beauty,4,31.85,127.4,Casual Buyers
18567,167,2026-02-11 02:00:00,52,Female,North,Home,3,80.1,240.29999999999998,Loyal High-Spenders
80792,149,2026-02-11 03:00:00,63,Female,North,Electronics,3,16.87,50.61,Loyal High-Spenders
75441,118,2026-02-11 04:00:00,69,Female,North,Home,4,287.76,1151.04,Loyal High-Spenders
94555,199,2026-02-11 05:00:00,31,Male,West,Beauty,2,466.81,933.62,Loyal High-Spenders
83698,159,2026-02-11 06:00:00,53,Male,East,Home,4,336.31,1345.24,Casual Buyers
15415,188,2026-02-11 07:00:00,29,Male,West,Electronics,3,413.1,1239.3000000000002,Casual Buyers
46159,245,2026-02-11 08:00:00,34,Male,South,Home,2,16.51,33.02,Casual Buyers
53925,246,2026-02-11 09:00:00,56,Female,South,Beauty,4,275.59,1102.36,Casual Buyers
15951,168,2026-02-11 10:00:00,26,Female,South,Beauty,5,235.19,1175.95,Loyal High-Spenders
97388,148,2026-02-11 11:00:00,52,Male,South,Beauty,5,254.49,1272.45,Casual Buyers
18007,207,2026-02-11 12:00:00,30,Male,North,Electronics,4,45.38,181.52,Casual Buyers
51832,218,2026-02-11 13:00:00,32,Female,North,Beauty,2,345.37,690.74,Casual Buyers
68596,248,2026-02-11 14:00:00,35,Female,West,Electronics,4,256.58,1026.32,Loyal High-Spenders
40523,249,2026-02-11 15:00:00,68,Male,East,Home,4,384.92,1539.68,Casual Buyers
